CNN,STREET,ST_TYPE,ZIP_CODE,DISTRICT,ACCEPTED,JURISDICTI,NHOOD,LAYER,CNNTEXT,STREETNAME,STREETNA_2,ROWACTUALA,NEIGHBORHO,POINT_X,POINT_Y
9977000,ORIOLE,WAY,94116,7,N,,Golden Gate Heights,Streets_Pedestri,9977000,ORIOLE WAY,ORIOLE WAY fr:PACHECO ST to:CRAGMONT AVE,5989,Golden Gate Heights,5992918.89,2101887.825
2102000,AERIAL,WAY,94116,7,N,,Golden Gate Heights,Streets_Pedestri,2102000,AERIAL WAY,AERIAL WAY fr:FUNSTON AVE to:14TH AVE,5195,Golden Gate Heights,5992081.739,2102488.112
5974000,FUNSTON,AVE,94116,7,N,DPW,Golden Gate Heights,STREETS,5974000,FUNSTON AVE,FUNSTON AVE fr:AERIAL WAY to:AERIAL WAY,2427,Golden Gate Heights,5992212.633,2102539.753
2289000,ANGLO,ALY,94116,7,N,DPW,Inner Parkside,STREETS,2289000,ANGLO ALY,ANGLO ALY fr:ORTEGA ST to:PACHECO ST,10214,Inner Parkside,5990804.987,2102128.211
2290000,ANGLO,ALY,94116,7,N,DPW,Inner Parkside,STREETS,2290000,ANGLO ALY,ANGLO ALY fr:PACHECO ST to:END: 100-199 BLOCK,3600,Inner Parkside,5990820.65,2101668.024
10001000,ORTEGA,ST,94122,7,N,,Golden Gate Heights,UPROW,10001000,ORTEGA ST,ORTEGA ST fr:PACHECO ST to:15TH AVE,7681,Golden Gate Heights,5991743.486,2102501.231
8645000,MANDALAY,LN,94116,7,N,,Golden Gate Heights,UPROW,8645000,MANDALAY LN,MANDALAY LN fr:14TH AVE to:PACHECO ST,6340,Golden Gate Heights,5991736.201,2101819.334
565000,14TH,AVE,94122,7,N,DPW,Golden Gate Heights,STREETS,565000,14TH AVE,14TH AVE fr:NORIEGA ST to:ORTEGA ST,5769,Golden Gate Heights,5991867.165,2103356.402
2100000,AERIAL,WAY,94116,7,N,,Golden Gate Heights,UPROW,2100000,AERIAL WAY,AERIAL WAY fr:ORTEGA ST to:PACHECO ST,6516,Golden Gate Heights,5992537.865,2102665.915
8490000,LORI,LN,94131,7,N,,Midtown Terrace,UPROW,8490000,LORI LN,LORI LN fr:START: 1-99 BLOCK to:DELLBROOK AVE,2308,Midtown Terrace,5996687.271,2103294.4
10203000,PALO ALTO,AVE,94114,7,N,,Clarendon Heights,STREETS,10203000,PALO ALTO AVE,PALO ALTO AVE fr:TWIN PEAKS BLVD to:PALO ALTO AVE,5017,Clarendon Heights,5998540.329,2103900.531
5844000,FREDELA,LN,94131,7,N,,Midtown Terrace,Streets_Pedestri,5844000,FREDELA LN,FREDELA LN fr:CLAIRVIEW CT to:MARVIEW WAY,2226,Midtown Terrace,5997986.913,2103004.04
5843000,FREDELA,LN,94131,7,N,,Midtown Terrace,Streets_Pedestri,5843000,FREDELA LN,FREDELA LN fr:FARVIEW CT to:CLAIRVIEW CT,2609,Midtown Terrace,5997844.588,2103194.689
9437000,MOUNTAIN SPRING,AVE,94114,7,N,DPW,Clarendon Heights,STREETS,9437000,MOUNTAIN SPRING AVE,MOUNTAIN SPRING AVE fr:START: 1-145 BLOCK to:STANYAN ST,10992,Clarendon Heights,5997506.424,2104372.191
12102000,STANYAN,ST,94114,7,N,,Clarendon Heights,UPROW,12102000,STANYAN ST,STANYAN ST fr:CLARENDON AVE to:MOUNTAIN SPRING AVE,12386,Clarendon Heights,5997608.375,2104468.001
10206000,PALO ALTO,AVE,94114,7,N,,Clarendon Heights,PAPER,10206000,PALO ALTO AVE,PALO ALTO AVE fr:PALO ALTO AVE to:LA AVANZADA,3829,Clarendon Heights,5997392.019,2103865.621
9939000,OLYMPIA,WAY,94131,7,N,,Midtown Terrace,Streets_Pedestri,9939000,OLYMPIA WAY,OLYMPIA WAY fr:STARVIEW WAY to:PANORAMA DR,1257,Midtown Terrace,5997397.682,2101890.114
9938000,OLYMPIA,WAY,94131,7,N,DPW,Midtown Terrace,Streets_Pedestri,9938000,OLYMPIA WAY,OLYMPIA WAY fr:KNOLLVIEW WAY to:STARVIEW WAY,1355,Midtown Terrace,5997551.79,2101889.288
9937000,OLYMPIA,WAY,94131,7,N,DPW,Midtown Terrace,Streets_Pedestri,9937000,OLYMPIA WAY,OLYMPIA WAY fr:GLADEVIEW WAY to:KNOLLVIEW WAY,1339,Midtown Terrace,5997701.445,2101887.986
9936000,OLYMPIA,WAY,94131,7,N,,Midtown Terrace,Streets_Pedestri,9936000,OLYMPIA WAY,OLYMPIA WAY fr:SKYVIEW WAY to:GLADEVIEW WAY,1392,Midtown Terrace,5997853.161,2101886.666
12111000,STARVIEW,WAY,94131,7,N,,Midtown Terrace,Streets_Pedestri,12111000,STARVIEW WAY,STARVIEW WAY fr:DELLBROOK AVE to:PANORAMA DR,2760,Midtown Terrace,5997169.553,2101204.591
1168000,22ND,ST,94107,10,N,,Potrero Hill,UPROW,1168000,22ND ST,22ND ST fr:ARKANSAS ST to:WISCONSIN ST,18532,Potrero Hill,6012879.747,2103789.456
1167000,22ND,ST,94107,10,N,,Potrero Hill,UPROW,1167000,22ND ST,22ND ST fr:CONNECTICUT ST to:ARKANSAS ST,18505,Potrero Hill,6013159.902,2103804.98
12545000,TEXAS,ST,94107,10,N,,Potrero Hill,UPROW,12545000,TEXAS ST,TEXAS ST fr:23RD ST to:25TH ST,69893,Potrero Hill,6013938.074,2102447.056
1166000,22ND,ST,94107,10,N,,Potrero Hill,UPROW,1166000,22ND ST,22ND ST fr:MISSOURI ST to:CONNECTICUT ST,18952,Potrero Hill,6013443.237,2103820.68
1163000,22ND,ST,94107,10,N,,Potrero Hill,STREETS,1163000,22ND ST,22ND ST fr:IOWA ST to:PENNSYLVANIA AVE,7904,Potrero Hill,6014566.34,2103882.913
3715201,CAROLINA,ST,94107,10,N,DPW,Potrero Hill,STREETS,3715201,CAROLINA ST,CAROLINA ST fr:23RD ST to:CAROLINA ST,4486,Potrero Hill,6012492.187,2102779.018
1243000,23RD,ST,94107,10,N,,Potrero Hill,PAPER,1243000,23RD ST,23RD ST fr:WISCONSIN ST to:23RD ST,5511,Potrero Hill,6012749.972,2102847.563
4371000,CORAL,RD,94107,10,N,DPW,Potrero Hill,PRIVATE,4371000,CORAL RD,CORAL RD fr:WISCONSIN ST to:CAROLINA ST,9757,Potrero Hill,6012676.368,2102522.247
4372000,CORAL,RD,94107,10,N,DPW,Potrero Hill,STREETS,4372000,CORAL RD,CORAL RD fr:CAROLINA ST to:CAROLINA ST,15780,Potrero Hill,6012433.438,2102410.964
4639000,DE HARO,ST,94107,10,N,DPW,Potrero Hill,STREETS,4639000,DE HARO ST,DE HARO ST fr:24TH ST to:DE HARO ST,2524,Potrero Hill,6012234.15,2102304.533
13000000,DE HARO,ST,94107,10,N,DPW,Potrero Hill,STREETS,13000000,DE HARO ST,DE HARO ST fr:DE HARO ST to:25TH ST,9836,Potrero Hill,6012299.603,2102070.259
4640000,DE HARO,ST,94107,10,N,DPW,Potrero Hill,STREETS,4640000,DE HARO ST,DE HARO ST fr:DE HARO ST to:25TH ST,11649,Potrero Hill,6012248.925,2102072.546
7737000,KANSAS,ST,94107,10,N,DPW,Potrero Hill,STREETS,7737000,KANSAS ST,KANSAS ST fr:23RD ST to:24TH ST,37278,Potrero Hill,6011685.847,2102555.041
680000,16TH,AVE,94122,7,N,,Inner Sunset,Streets_Pedestri,680000,16TH AVE,16TH AVE fr:KIRKHAM ST to:LAWTON ST,5933,Inner Sunset,5991171.362,2105083.601
616000,15TH,AVE,94122,7,N,,Inner Sunset,Streets_Pedestri,616000,15TH AVE,15TH AVE fr:KIRKHAM ST to:LAWTON ST,13752,Inner Sunset,5991544.509,2105046.724
2553000,EASEMENT,,94122,7,N,DPW,Inner Sunset,PRIVATE,2553000,EASEMENT,EASEMENT  fr:LAWTON ST to:MORAGA ST,8202,Inner Sunset,5993553.452,2104263.787
9643000,NORIEGA,ST,94122,7,N,,Inner Sunset,PAPER,9643000,NORIEGA ST,NORIEGA ST fr:LAGUNA HONDA BLVD to:08TH AVE,19336,Inner Sunset,5993884.214,2103248.928
3751000,CASCADE,WALK,94116,7,N,,Golden Gate Heights,UPROW,3751000,CASCADE WALK,CASCADE WALK fr:PACHECO ST to:ORTEGA ST,5470,Golden Gate Heights,5992145.561,2103121.849
12066000,MORAGA,ST,94122,7,N,,Golden Gate Heights,UPROW,12066000,MORAGA ST,MORAGA ST fr:MORAGA ST to:MORAGA ST,2919,Golden Gate Heights,5992025.435,2103870.099
11755000,SELMA,WAY,94122,7,N,,Golden Gate Heights,UPROW,11755000,SELMA WAY,SELMA WAY fr:NORIEGA ST to:ORTEGA ST,4018,Golden Gate Heights,5992463.165,2103304.835
4850000,DIXIE,ALY,94131,8,N,,Noe Valley,UPROW,4850000,DIXIE ALY,DIXIE ALY fr:MARKET ST to:GRAND VIEW AVE,1656,Noe Valley,6000226.807,2102659.196
4849000,DIXIE,ALY,94131,8,N,,Twin Peaks,UPROW,4849000,DIXIE ALY,DIXIE ALY fr:CORBETT AVE to:MARKET ST,1750,Twin Peaks,6000052.425,2102791.236
1288000,23RD,ST,94131,8,N,,Twin Peaks,Streets_Pedestri,1288000,23RD ST,23RD ST fr:START: 4500-4599 BLOCK to:CORBETT AVE,12629,Twin Peaks,5999889.423,2102237.811
4544000,CUESTA,CT,94131,8,N,DPW,Twin Peaks,STREETS,4544000,CUESTA CT,CUESTA CT fr:START: 1-99 BLOCK to:PORTOLA DR,31549,Twin Peaks,5999757.723,2101744.783
6290000,GOLDING,LN,94131,8,N,DPW,Twin Peaks,STREETS,6290000,GOLDING LN,GOLDING LN fr:START: 1-99 BLOCK to:CORBETT AVE,1208,Twin Peaks,5999869.381,2102016.518
4366000,COPPER,ALY,94114,8,N,,Twin Peaks,UPROW,4366000,COPPER ALY,COPPER ALY fr:BURNETT NORTH AVE to:GRAYSTONE TER,1635,Twin Peaks,5999665.727,2103783.625
4848000,DIXIE,ALY,94131,8,N,,Twin Peaks,UPROW,4848000,DIXIE ALY,DIXIE ALY fr:BURNETT AVE to:CORBETT AVE,3069,Twin Peaks,5999825.12,2102880.556
4223000,CLOVER,LN,94114,8,N,DPW,Eureka Valley - Dolores Height,STREETS,4223000,CLOVER LN,CLOVER LN fr:19TH ST to:END: 100-199 BLOCK,2261,Eureka Valley - Dolores Hei,6000593.717,2104512.228
12075000,STANTON,ST,94114,8,N,DPW,Eureka Valley - Dolores Height,STREETS,12075000,STANTON ST,STANTON ST fr:START: 1-29 BLOCK to:MARKET ST,24086,Eureka Valley - Dolores Hei,6000411.882,2104076.115
2084000,ACME,ALY,94114,8,N,,Eureka Valley - Dolores Height,Streets_Pedestri,2084000,ACME ALY,ACME ALY fr:START: 1-99 BLOCK to:CORWIN ST,1097,Eureka Valley - Dolores Hei,6000745.402,2103928.98
9377000,MORGAN,ALY,94131,8,N,,Twin Peaks,UPROW,9377000,MORGAN ALY,MORGAN ALY fr:MARKET ST to:GRAND VIEW AVE,2143,Twin Peaks,6000471.536,2103036.874
9376000,MORGAN,ALY,94131,8,N,,Twin Peaks,UPROW,9376000,MORGAN ALY,MORGAN ALY fr:CORBETT AVE to:MARKET ST,1485,Twin Peaks,6000241.395,2103105.774
4948000,DOUGLASS,ST,94114,8,N,,Eureka Valley - Dolores Height,Streets_Pedestri,4948000,DOUGLASS ST,DOUGLASS ST fr:20TH ST to:CORWIN ST,5168,Eureka Valley - Dolores Hei,6001155.096,2104001.672
2085000,ACME,ALY,94114,8,N,DPW,Eureka Valley - Dolores Height,STREETS,2085000,ACME ALY,ACME ALY fr:CORWIN ST to:SEWARD ST,3066,Eureka Valley - Dolores Hei,6000904.471,2104132.623
6003000,GARDENSIDE,DR,94131,8,N,DPW,Twin Peaks,STREETS,6003000,GARDENSIDE DR,GARDENSIDE DR fr:VISTA LN to:BURNETT AVE,61039,Twin Peaks,5999463.606,2102872.64
13333000,VISTA,LN,94131,8,N,,Twin Peaks,Streets_Pedestri,13333000,VISTA LN,VISTA LN fr:BURNETT AVE to:GARDENSIDE DR,1590,Twin Peaks,5999350.99,2102347.056
13335000,VISTA,LN,94131,8,N,,Twin Peaks,Streets_Pedestri,13335000,VISTA LN,VISTA LN fr:PARKRIDGE DR to:CRESTLINE DR,2090,Twin Peaks,5999105.258,2102044.193
13334000,VISTA,LN,94131,8,N,,Twin Peaks,Streets_Pedestri,13334000,VISTA LN,VISTA LN fr:GARDENSIDE DR to:PARKRIDGE DR,1732,Twin Peaks,5999181.684,2102298.649
6221000,GLENVIEW,DR,94131,8,N,DPW,Midtown Terrace,STREETS,6221000,GLENVIEW DR,GLENVIEW DR fr:PORTOLA DR to:PORTOLA DR,33898,Midtown Terrace,5998524.156,2100203.778
5481000,FENTON,LN,94131,8,N,,Twin Peaks,Streets_Pedestri,5481000,FENTON LN,FENTON LN fr:BURNETT AVE to:PORTOLA DR,3873,Twin Peaks,5999576.723,2101290.171
12904000,PORTOLA,DR,94131,8,N,DPW,Midtown Terrace,STREETS,12904000,PORTOLA DR,PORTOLA DR fr:SUNVIEW WAY to:GLENVIEW DR,6804,Midtown Terrace,5998631.899,2100289.817
12905000,PORTOLA,DR,94131,8,N,DPW,Midtown Terrace,STREETS,12905000,PORTOLA DR,PORTOLA DR fr:GLENVIEW DR to:END: 0-0 BLOCK,12251,Midtown Terrace,5998407.022,2100222.943
4374000,PORTOLA,DR,94131,8,N,DPW,Twin Peaks,STREETS,4374000,PORTOLA DR,PORTOLA DR fr:CORBETT AVE to:PORTOLA DR,10902,Twin Peaks,5999714.486,2101496.261
12903000,PORTOLA,DR,94131,8,N,DPW,Midtown Terrace,STREETS,12903000,PORTOLA DR,PORTOLA DR fr:PORTOLA DR to:SUNVIEW WAY,6465,Midtown Terrace,5998806.74,2100246.566
13790000,YUKON,ST,94114,8,N,,Eureka Valley - Dolores Height,Streets_Pedestri,13790000,YUKON ST,YUKON ST fr:SHORT ST to:MARKET ST,4581,Eureka Valley - Dolores Hei,6000199.245,2103990.809
4222000,CLOVER,LN,94114,8,N,,Eureka Valley - Dolores Height,Streets_Pedestri,4222000,CLOVER LN,CLOVER LN fr:THORP LN to:19TH ST,992,Eureka Valley - Dolores Hei,6000589.783,2104714.955
4395000,CORBIN,PL,94114,8,N,DPW,Corona Heights,STREETS,4395000,CORBIN PL,CORBIN PL fr:17TH ST to:CORBETT AVE,4380,Corona Heights,6000069.884,2105707.104
12605000,THORP,LN,94114,8,N,DPW,Eureka Valley - Dolores Height,STREETS,12605000,THORP LN,THORP LN fr:CLOVER LN to:END: 100-199 BLOCK,2827,Eureka Valley - Dolores Hei,6000468.794,2104769.938
12604000,THORP,LN,94114,8,N,DPW,Eureka Valley - Dolores Height,STREETS,12604000,THORP LN,THORP LN fr:LAMSON LN to:CLOVER LN,3131,Eureka Valley - Dolores Hei,6000716.656,2104783.676
4221000,CLOVER,LN,94114,8,N,,Eureka Valley - Dolores Height,Streets_Pedestri,4221000,CLOVER LN,CLOVER LN fr:CASELLI AVE to:THORP LN,1005,Eureka Valley - Dolores Hei,6000582.946,2104839.189
8078000,LAMSON,LN,94114,8,N,DPW,Eureka Valley - Dolores Height,STREETS,8078000,LAMSON LN,LAMSON LN fr:19TH ST to:THORP LN,1804,Eureka Valley - Dolores Hei,6000851.79,2104713.81
8079000,LAMSON,LN,94114,8,N,,Eureka Valley - Dolores Height,Streets_Pedestri,8079000,LAMSON LN,LAMSON LN fr:THORP LN to:END: 50-99 BLOCK,510,Eureka Valley - Dolores Hei,6000843.834,2104841.803
20004000,BURNETT NORTH,AVE,94114,8,N,DPW,Twin Peaks,STREETS,20004000,BURNETT NORTH AVE,BURNETT NORTH AVE fr:BURNETT AVE to:IRON ALY,10350,Twin Peaks,5999517.394,2103842.007
4367000,COPPER,ALY,94114,8,N,DPW,Twin Peaks,STREETS,4367000,COPPER ALY,COPPER ALY fr:GRAYSTONE TER to:CORBETT AVE,1658,Twin Peaks,5999790.667,2103889.196
7276000,IRON,ALY,94114,8,N,DPW,Twin Peaks,STREETS,7276000,IRON ALY,IRON ALY fr:CORBETT AVE to:GRAYSTONE TER,4488,Twin Peaks,5999482.047,2104149.654
7277000,IRON,ALY,94114,8,N,DPW,Twin Peaks,STREETS,7277000,IRON ALY,IRON ALY fr:GRAYSTONE TER to:BURNETT NORTH AVE,1173,Twin Peaks,5999417.557,2103987.218
13308000,VILLA,TER,94114,8,N,DPW,Twin Peaks,STREETS,13308000,VILLA TER,VILLA TER fr:PEMBERTON PL to:GRAYSTONE TER,19256,Twin Peaks,5999060.582,2104289.505
4368000,COPPER,ALY,94114,8,N,DPW,Twin Peaks,STREETS,4368000,COPPER ALY,COPPER ALY fr:CORBETT AVE to:MARKET ST,1981,Twin Peaks,5999941.899,2104003.361
6219000,GLENDALE,ST,94114,8,N,DPW,Twin Peaks,STREETS,6219000,GLENDALE ST,GLENDALE ST fr:MARKET ST to:CORBETT AVE,10706,Twin Peaks,6000085.781,2103687.133
10884000,RACCOON,DR,94114,8,N,DPW,Clarendon Heights,STREETS,10884000,RACCOON DR,RACCOON DR fr:CROWN TER to:PALO ALTO AVE,6344,Clarendon Heights,5998908.678,2103990.762
10324000,PEMBERTON,PL,94114,8,N,,Twin Peaks,Streets_Pedestri,10324000,PEMBERTON PL,PEMBERTON PL fr:VILLA TER to:GRAYSTONE TER,2518,Twin Peaks,5998883.962,2104435.401
10885000,RACCOON,DR,94114,8,N,DPW,Clarendon Heights,STREETS,10885000,RACCOON DR,RACCOON DR fr:TWIN PEAKS BLVD to:CROWN TER,19646,Clarendon Heights,5998692.392,2104165.103
9246000,MONO,ST,94114,8,N,,Eureka Valley - Dolores Height,Streets_Pedestri,9246000,MONO ST,MONO ST fr:START: 1-99 BLOCK to:EAGLE ST,757,Eureka Valley - Dolores Hei,5999852.496,2104434.27
996000,19TH,ST,94114,8,N,,Corona Heights,Streets_Pedestri,996000,19TH ST,19TH ST fr:MARKET ST to:CORBETT AVE,8718,Corona Heights,5999325.737,2104840.474
4549000,CUMBERLAND,ST,94114,8,N,,Eureka Valley - Dolores Height,PAPER,4549000,CUMBERLAND ST,CUMBERLAND ST fr:CUMBERLAND ST to:SANCHEZ ST,3841,Eureka Valley - Dolores Hei,6003702.144,2104498.726
980000,19TH,ST,94114,8,N,,Mission Dolores,UPROW,980000,19TH ST,19TH ST fr:DOLORES ST to:CHURCH ST,42342,Mission Dolores,6004629.775,2104843.291
1063000,20TH,ST,94114,8,N,,Eureka Valley - Dolores Height,PAPER,1063000,20TH ST,20TH ST fr:SANCHEZ ST to:20TH ST,5462,Eureka Valley - Dolores Hei,6003646.657,2104202.549
8327000,LIBERTY,ST,94114,8,N,,Eureka Valley - Dolores Height,UPROW,8327000,LIBERTY ST,LIBERTY ST fr:RAYBURN ST to:NOE ST,10401,Eureka Valley - Dolores Hei,6003145.266,2103882.107
11518000,SANCHEZ,ST,94114,8,N,,Eureka Valley - Dolores Height,Streets_Pedestri,11518000,SANCHEZ ST,SANCHEZ ST fr:19TH ST to:SANCHEZ ST,7373,Eureka Valley - Dolores Hei,6003659.861,2104744.679
4664000,DEARBORN,ST,94110,8,N,DPW,Mission Dolores,STREETS,4664000,DEARBORN ST,DEARBORN ST fr:BIRD ST to:18TH ST,3598,Mission Dolores,6005861.418,2105608.837
2258000,AMES,ST,94110,8,N,DPW,Eureka Valley - Dolores Height,STREETS,2258000,AMES ST,AMES ST fr:21ST ST to:22ND ST,7606,Eureka Valley - Dolores Hei,6005533.553,2103431.452
11353000,SAN BRUNO,AVE,94110,10,N,DPW,Inner Mission,STREETS,11353000,SAN BRUNO AVE,SAN BRUNO AVE fr:17TH ST to:MARIPOSA ST,38747,Inner Mission,6010920.711,2106243.817
13040000,UTAH,ST,94110,10,N,DPW,Inner Mission,STREETS,13040000,UTAH ST,UTAH ST fr:MARIPOSA ST to:18TH ST,36564,Inner Mission,6010667.705,2105762.864
8728000,MARIPOSA,ST,94110,10,N,DPW,Inner Mission,STREETS,8728000,MARIPOSA ST,MARIPOSA ST fr:SAN BRUNO AVE to:UTAH ST,11939,Inner Mission,6010761.487,2105998.839
12994000,SFGH ACCESS,,94110,10,N,DPW,Inner Mission,PRIVATE,12994000,SFGH ACCESS,SFGH ACCESS  fr:START: 0-0 BLOCK to:23RD ST,5704,Inner Mission,6010950.843,2102852.921
11359000,SAN BRUNO,AVE,94110,10,N,,Inner Mission,Paper_fwys,11359000,SAN BRUNO AVE,SAN BRUNO AVE fr:21ST ST to:SAN BRUNO AVE,3259,Inner Mission,6011042.805,2104046.549
1175000,22ND,ST,94107,10,N,,Inner Mission,Paper_fwys,1175000,22ND ST,22ND ST fr:VERMONT ST to:VERMONT ST,1493,Inner Mission,6011308.054,2103702.366
13220000,VERMONT,ST,94107,10,N,DPW,Inner Mission,STREETS,13220000,VERMONT ST,VERMONT ST fr:HUMBOLDT ST to:23RD ST,37381,Inner Mission,6011380.605,2103005.776
11358000,SAN BRUNO,AVE,94110,10,N,,Inner Mission,STREETS,11358000,SAN BRUNO AVE,SAN BRUNO AVE fr:SAN BRUNO AVE to:22ND ST,20053,Inner Mission,6011055.616,2103813.9
13219000,VERMONT,ST,94107,10,N,DPW,Inner Mission,STREETS,13219000,VERMONT ST,VERMONT ST fr:22ND ST to:HUMBOLDT ST,38967,Inner Mission,6011354.898,2103471.827
1176000,22ND,ST,94110,10,N,,Inner Mission,STREETS,1176000,22ND ST,22ND ST fr:VERMONT ST to:SAN BRUNO AVE,13982,Inner Mission,6011168.268,2103694.62
13043000,UTAH,ST,94110,10,N,DPW,Inner Mission,PRIVATE,13043000,UTAH ST,UTAH ST fr:22ND ST to:END: 800-899 BLOCK,7301,Inner Mission,6010913.436,2103553.151
958000,19TH,ST,94110,10,N,,Inner Mission,Paper_fwys,958000,19TH ST,19TH ST fr:UTAH ST to:POTRERO AVE,1968,Inner Mission,6010560.768,2105073.541
1508000,26TH,ST,94107,10,N,,Potrero Hill,STREETS,1508000,26TH ST,26TH ST fr:KANSAS ST to:VERMONT ST,5526,Potrero Hill,6011691.047,2101351.406
1419000,25TH,ST,94107,10,N,,Potrero Hill,Paper_fwys,1419000,25TH ST,25TH ST fr:KANSAS ST to:VERMONT ST,5139,Potrero Hill,6011583.53,2101849.627
7735000,KANSAS,ST,94107,10,N,DPW,Potrero Hill,STREETS,7735000,KANSAS ST,KANSAS ST fr:22ND ST to:HUMBOLDT ST,37202,Potrero Hill,6011633.972,2103487.328
1174000,22ND,ST,94107,10,N,,Potrero Hill,Paper_fwys,1174000,22ND ST,22ND ST fr:VERMONT ST to:VERMONT ST,1573,Potrero Hill,6011442.318,2103709.805
7736000,KANSAS,ST,94107,10,N,DPW,Potrero Hill,STREETS,7736000,KANSAS ST,KANSAS ST fr:HUMBOLDT ST to:23RD ST,37331,Potrero Hill,6011659.981,2103021.312
1248000,23RD,ST,94107,10,N,,Inner Mission,STREETS,1248000,23RD ST,23RD ST fr:KANSAS ST to:VERMONT ST,3779,Inner Mission,6011533.256,2102779.904
1509000,26TH,ST,94107,10,N,,Potrero Hill,Paper_fwys,1509000,26TH ST,26TH ST fr:VERMONT ST to:VERMONT ST,4258,Potrero Hill,6011550.891,2101344.78
1326000,24TH,ST,94110,10,N,,Inner Mission,Paper_fwys,1326000,24TH ST,24TH ST fr:KANSAS ST to:VERMONT ST,3841,Inner Mission,6011558.341,2102314.762
7089000,HUMBOLDT,ST,94107,10,N,,Inner Mission,Paper_fwys,7089000,HUMBOLDT ST,HUMBOLDT ST fr:KANSAS ST to:VERMONT ST,3028,Inner Mission,6011507.329,2103247.185
7738000,KANSAS,ST,94107,10,N,DPW,Potrero Hill,STREETS,7738000,KANSAS ST,KANSAS ST fr:24TH ST to:25TH ST,37256,Potrero Hill,6011711.494,2102089.909
952000,19TH,ST,94107,10,N,,Potrero Hill,PAPER,952000,19TH ST,19TH ST fr:DE HARO ST to:RHODE ISLAND ST,5045,Potrero Hill,6011968.141,2105140.246
7733000,KANSAS,ST,94107,10,N,,Potrero Hill,UPROW,7733000,KANSAS ST,KANSAS ST fr:KANSAS ST to:KANSAS ST,23839,Potrero Hill,6011608.513,2103942.833
13217000,VERMONT,ST,94107,10,N,,Potrero Hill,STREETS,13217000,VERMONT ST,VERMONT ST fr:21ST ST to:22ND ST,21708,Potrero Hill,6011427.524,2103940.489
3711000,CAROLINA,ST,94107,10,N,,Potrero Hill,PAPER,3711000,CAROLINA ST,CAROLINA ST fr:CAROLINA ST to:20TH ST,10961,Potrero Hill,6012406.156,2104764.144
7734000,KANSAS,ST,94107,10,N,DPW,Potrero Hill,STREETS,7734000,KANSAS ST,KANSAS ST fr:KANSAS ST to:22ND ST,5959,Potrero Hill,6011618.922,2103756.891
1173000,22ND,ST,94107,10,N,DPW,Potrero Hill,STREETS,1173000,22ND ST,22ND ST fr:KANSAS ST to:VERMONT ST,5187,Potrero Hill,6011581.78,2103717.533
11354000,SAN BRUNO,AVE,94107,10,N,,Inner Mission,Paper_fwys,11354000,SAN BRUNO AVE,SAN BRUNO AVE fr:START: 500-579 BLOCK to:SAN BRUNO AVE,588,Inner Mission,6010943.83,2105825.024
13041000,UTAH,ST,94110,10,N,,Potrero Hill,Paper_fwys,13041000,UTAH ST,UTAH ST fr:18TH ST to:19TH ST,1346,Potrero Hill,6010693.759,2105306.909
13218000,VERMONT,ST,94107,10,N,,Potrero Hill,Paper_fwys,13218000,VERMONT ST,VERMONT ST fr:START: BLOCK to:22ND ST,881,Potrero Hill,6011337.84,2103862.034
864000,18TH,ST,94110,10,N,,Potrero Hill,Paper_fwys,864000,18TH ST,18TH ST fr:SAN BRUNO AVE to:UTAH ST,3483,Potrero Hill,6010820.14,2105541.369
1096000,21ST,ST,94107,10,N,,Potrero Hill,Paper_fwys,1096000,21ST ST,21ST ST fr:VERMONT ST to:SAN BRUNO AVE,4712,Potrero Hill,6011176.802,2104161.81
1043000,20TH,ST,94107,10,N,,Potrero Hill,Paper_fwys,1043000,20TH ST,20TH ST fr:SAN BRUNO AVE to:UTAH ST,8586,Potrero Hill,6010872.903,2104611.107
8727000,MARIPOSA,ST,94107,10,N,,Potrero Hill,STREETS,8727000,MARIPOSA ST,MARIPOSA ST fr:VERMONT ST to:HWY 101 N OFF RAMP,5390,Potrero Hill,6011170.779,2106024.55
8727001,MARIPOSA,ST,94110,10,N,,Potrero Hill,Paper_fwys,8727001,MARIPOSA ST,MARIPOSA ST fr:HWY 101 N OFF RAMP to:SAN BRUNO AVE,3739,Potrero Hill,6010997.836,2106013.686
13212000,VERMONT,ST,94107,10,N,DPW,Potrero Hill,STREETS,13212000,VERMONT ST,VERMONT ST fr:17TH ST to:MARIPOSA ST,37473,Potrero Hill,6011201.004,2106261.111
10332000,PENNSYLVANIA,AVE,94107,10,N,DPW,Potrero Hill,STREETS,10332000,PENNSYLVANIA AVE,PENNSYLVANIA AVE fr:MARIPOSA ST to:I-280 S OFF RAMP,23218,Potrero Hill,6014301.693,2106065.519
10332001,PENNSYLVANIA,AVE,94107,10,N,DPW,Potrero Hill,STREETS,10332001,PENNSYLVANIA AVE,PENNSYLVANIA AVE fr:I-280 S OFF RAMP to:18TH ST,17630,Potrero Hill,6014313.973,2105834.769
8716002,MARIPOSA,ST,94107,10,N,,Potrero Hill,STREETS,8716002,MARIPOSA ST,MARIPOSA ST fr:I-280 S ON RAMP to:PENNSYLVANIA AVE,7639,Potrero Hill,6014375.125,2106202.317
943000,19TH,ST,94107,10,N,,Potrero Hill,STREETS,943000,19TH ST,19TH ST fr:19TH ST to:PENNSYLVANIA AVE,9413,Potrero Hill,6014417.318,2105273.731
